Trade #,Side,Entry Time,Entry Price,Exit Time,Exit Price,Position Size (USDT),PnL (USDT),PnL (%),Cumulative PnL (USDT)
758,SHORT,2022-06-03T03:03:59.999Z,1829.55,2022-06-03T15:33:59.999Z,1772.02,1000.00,31.44,3.1445,229.39
759,SHORT,2022-06-03T16:07:59.999Z,1760.39,2022-06-03T20:13:59.999Z,1761.14,1000.00,-0.43,-0.0426,228.96
760,SHORT,2022-06-04T01:04:59.999Z,1764.43,2022-06-04T04:25:59.999Z,1764.67,1000.00,-0.14,-0.0136,228.83
761,SHORT,2022-06-04T11:21:59.999Z,1770.37,2022-06-04T14:27:59.999Z,1779.44,1000.00,-5.12,-0.5123,223.70
762,SHORT,2022-06-04T17:08:59.999Z,1770.48,2022-06-04T17:57:59.999Z,1776.18,1000.00,-3.22,-0.3219,220.48
763,SHORT,2022-06-04T19:39:59.999Z,1772.13,2022-06-04T21:00:59.999Z,1778.54,1000.00,-3.62,-0.3617,216.87
764,SHORT,2022-06-05T01:19:59.999Z,1787.51,2022-06-05T03:26:59.999Z,1795.01,1000.00,-4.20,-0.4196,212.67
765,SHORT,2022-06-05T03:34:59.999Z,1793.00,2022-06-05T05:25:59.999Z,1794.45,1000.00,-0.81,-0.0809,211.86
766,SHORT,2022-06-05T07:01:59.999Z,1789.50,2022-06-05T07:33:59.999Z,1796.83,1000.00,-4.10,-0.4096,207.76
767,SHORT,2022-06-05T07:57:59.999Z,1786.68,2022-06-05T11:56:59.999Z,1787.37,1000.00,-0.39,-0.0386,207.38
768,SHORT,2022-06-05T14:03:59.999Z,1781.83,2022-06-05T14:22:59.999Z,1796.50,1000.00,-8.23,-0.8233,199.15
769,SHORT,2022-06-05T21:01:59.999Z,1810.17,2022-06-05T22:18:59.999Z,1818.77,1000.00,-4.75,-0.4751,194.39
770,SHORT,2022-06-05T22:32:59.999Z,1804.98,2022-06-05T23:02:59.999Z,1814.44,1000.00,-5.24,-0.5241,189.15
771,SHORT,2022-06-05T23:21:59.999Z,1810.14,2022-06-06T00:32:59.999Z,1819.26,1000.00,-5.04,-0.5038,184.12
772,SHORT,2022-06-06T13:40:59.999Z,1893.53,2022-06-06T14:37:59.999Z,1908.62,1000.00,-7.97,-0.7969,176.15
773,SHORT,2022-06-06T14:39:59.999Z,1906.88,2022-06-06T21:10:59.999Z,1863.98,1000.00,22.50,2.2497,198.64
774,SHORT,2022-06-06T22:36:59.999Z,1857.32,2022-06-07T07:15:59.999Z,1761.40,1000.00,51.64,5.1644,250.29
775,SHORT,2022-06-07T11:10:59.999Z,1751.94,2022-06-07T13:42:59.999Z,1764.56,1000.00,-7.20,-0.7203,243.08
776,SHORT,2022-06-07T22:48:59.999Z,1789.36,2022-06-08T02:05:59.999Z,1825.98,1000.00,-20.47,-2.0465,222.62
777,SHORT,2022-06-08T03:18:59.999Z,1798.56,2022-06-08T05:47:59.999Z,1813.65,1000.00,-8.39,-0.8390,214.23
778,SHORT,2022-06-08T07:13:59.999Z,1797.20,2022-06-08T07:50:59.999Z,1807.13,1000.00,-5.53,-0.5525,208.70
779,SHORT,2022-06-08T12:24:59.999Z,1796.97,2022-06-08T13:36:59.999Z,1821.26,1000.00,-13.52,-1.3517,195.19
780,SHORT,2022-06-08T14:55:59.999Z,1800.56,2022-06-08T15:19:59.999Z,1814.08,1000.00,-7.51,-0.7509,187.68
781,SHORT,2022-06-08T16:33:59.999Z,1794.81,2022-06-08T20:39:59.999Z,1805.64,1000.00,-6.03,-0.6034,181.64
782,SHORT,2022-06-08T23:29:59.999Z,1797.18,2022-06-08T23:32:59.999Z,1803.67,1000.00,-3.61,-0.3611,178.03
783,SHORT,2022-06-08T23:36:59.999Z,1795.44,2022-06-09T01:29:59.999Z,1797.39,1000.00,-1.09,-0.1086,176.95
784,SHORT,2022-06-09T01:47:59.999Z,1790.25,2022-06-09T03:02:59.999Z,1796.51,1000.00,-3.50,-0.3497,173.45
785,SHORT,2022-06-09T06:43:59.999Z,1796.19,2022-06-09T07:03:59.999Z,1800.53,1000.00,-2.42,-0.2416,171.03
786,SHORT,2022-06-09T11:10:59.999Z,1811.34,2022-06-09T16:45:59.999Z,1805.69,1000.00,3.12,0.3119,174.15
